name;verse;movie
THEODEN;Aragorn! Fall back to the Keep! Get your men out of there;The Two Towers
THEODEN;So much death What can Men do against such reckless hate?;The Two Towers
THEODEN;For death and glory.;The Two Towers
THEODEN;Yes.Yes.The horn of Helm Hammerhand.shall sound in the Deep.one last time.;The Two Towers
THEODEN;Let this be the hour when we draw swords together.;The Two Towers
THEODEN;Fell deeds, awake. Now for wrath.now for ruin and a red dawn.;The Two Towers
THEODEN;Forth Eorlingas;The Two Towers
THEODEN;To the gate. Draw your swords;The Two Towers
THEODEN;Hold them;The Two Towers
THEODEN;As long as you can give me;The Two Towers
THEODEN;Eomer;The Two Towers
THEODEN;Shore up the door;The Two Towers
THEODEN; Gimli! Aragorn! Get out of there!;The Two Towers
THEODEN;Pull everybody back. Pull them back;The Two Towers
THEODEN;Victory! We have victory;The Two Towers
THEODEN;They have broken through! The castle is breached. Retreat;The Two Towers
THEODEN;Retreat;The Two Towers
THEODEN;Give them a volley.;The Two Towers
THEODEN;Is this it? Is this is all you can conjure, Saruman?;The Two Towers
THEODEN;Brace the gate;The Two Towers
THEODEN;Hold them! Stand firm;The Two Towers
THEODEN;A great host, you say?;The Two Towers
THEODEN;How many?;The Two Towers
THEODEN; Ten thousand?;The Two Towers
THEODEN;Let them come;The Two Towers
THEODEN;I want every man and strong lad able to bear arms.to be ready for battle by nightfall.;The Two Towers
THEODEN;We will cover the causeway and the gate from above. No army has ever breached the Deeping Wall.or set foot inside the Hornburg;The Two Towers
THEODEN;I have fought many wars, Master Dwarf. I know how to defend my own keep.;The Two Towers
THEODEN;They will break upon this fortress like water on rock.,Saruman's hordes will pillage and burn.,We've seen it before. Crops can be resown.homes rebuilt. Within these walls.we will outlast them.;The Two Towers
THEODEN;What would you have me do? Look at my men. Their courage hangs by a thread. If this is to be our end, then I would have them make such an end.as to be worthy of remembrance.;The Two Towers
THEODEN;And who will come? Elves? Dwarves? We are not so lucky in our friends as you. The old alliances are dead.;The Two Towers
THEODEN;(,Gondor?! Where was Gondor when the Westfold fell?! Where was Gondor when our enemies closed in around us?! Where was Gon--?No, my Lord Aragorn.we are aloneGet the women and children into the caves.;The Two Towers
THEODEN;There is no time. War is upon us. Secure the gate.;The Two Towers
THEODEN;I am ready, Gamling. Bring my horse.;The Two Towers
THEODEN;This is not a defeat We will return.,We will return.;The Two Towers
THEODEN;What is it? What do you see?;The Two Towers
THEODEN;All riders to the head of the column.;The Two Towers
THEODEN;You must lead the people to Helm's Deep, and make haste.;The Two Towers
THEODEN;No! You must do this, for me.;The Two Towers
THEODEN;Follow me;The Two Towers
THEODEN;Get the wounded on horses. The wolves of lsengard will return. Leave the dead.;The Two Towers
THEODEN;Come.;The Two Towers
THEODEN;Simbelmyne. Ever has it grown on the tombs of my forebearers.,Now it shall cover the grave,of my son. Alas that these evil days should be mine. The young perish and the old linger. That I should live.to see the last days of my house.;The Two Towers
THEODEN;No parent should have to bury their child.;The Two Towers
THEODEN;I haven't seen my niece smile for a long time. She was a girl when they brought her father back dead. Cut down by Orcs. She watched her mother succumb to grief.;The Two Towers
THEODEN;Then she was left alone, to tend her king in growing fear. Doomed to wait upon an old man who should have loved her as a father.;The Two Towers
THEODEN;Our people are safe. We have paid for it with many lives.;The Two Towers
THEODEN;Draw all our forces behind the wall. Bar the gate. And set a watch on the surround.;The Two Towers
THEODEN;Get them into the caves Saruman's arm will have grown long indeed if he thinks he can reach us here.;The Two Towers
THEODEN; They will be 300 leagues from here by now. Eomer cannot help us. I know what it is you want of me.but I will not bring further death to my people. I will not risk open war.;The Two Towers
THEODEN;When last I looked.Theoden, not Aragorn, was King of Rohan.;The Two Towers
THEODEN;And Rohan will answer! Muster the Rohirrim.Assemble the army at Dunharrow, as many men as can be found. You have two days On the third, we ride for Gondor, and war;The Return of the King
THEODEN;Make haste across the Riddermark. Summon every able-bodied man to Dunharrow.;The Return of the King
THEODEN;Why should I welcome you.Gandalf Stormcrow?;The Two Towers
THEODEN;Grima. Grima.,Grima.;The Two Towers
THEODEN;Tonight we remember those who gave their blood to defend this country.;The Return of the King
THEODEN;Hail the victorious dead;The Return of the King
THEODEN;You have no power here .Gandalf the.;The Two Towers
THEODEN;If I go, Theoden dies.;The Two Towers
THEODEN;Rohan is mine.;The Two Towers
THEODEN;I know your face., Eowyn. EowynGandalf?;The Two Towers
THEODEN;Dark have been my dreams of late.;The Two Towers
THEODEN;I am very happy for you. He is an honourable man.;The Return of the King
THEODEN;It was not Theoden of Rohan who led our people to victory.;The Return of the King
THEODEN;Ach, don't listen to me. You are young and tonight is for you.;The Return of the King
THEODEN;Your leechcraft would have had me crawling on all fours like a beast;The Two Towers
THEODEN;Where is Theodred? Where is my son?;The Two Towers
THEODEN;Tell me! Why should we ride to the aid of those who did not come to ours? What do we owe Gondor?;The Return of the King
THEODEN;We shall have peace. We shall have peace when you answer for the burning of the Westfold and the children that lie dead there! We shall have  peace when the lives of the soldiers whose bodies were hewn even as they lay dead against the gates of the Hornburg, are avenged! When you hang from a gibbet for the sport of your own crows, we shall have peace!;The Return of the King
THEODEN;DEATH!;The Return of the King
THEODEN;Forth Eorlingas!;The Return of the King
THEODEN;Make safe the city.;The Return of the King
THEODEN;Re-form the line!Re-form the line;The Return of the King
THEODEN;Sound the charge.Take them head-on. Chaaarge;The Return of the King
THEODEN;Bring it down! Bring it down!Bring it down;The Return of the King
THEODEN;We must ride light and swift. It is a long road ahead and man and beast must reach the end with the strength to fight;The Return of the King
THEODEN;Little Hobbits do not belong in war Master Meriadoc;The Return of the King
THEODEN;Where are the riders from Snowbourn?;The Return of the King
THEODEN;He leaves because he must.;The Return of the King
THEODEN;No, we cannot. But we will meet them in battle nonetheless.;The Return of the King
THEODEN;Timbers! Brace the gate;The Two Towers
THEODEN;Higher;The Two Towers
THEODEN;So it begins.;The Two Towers
THEODEN;Gamling.;The Return of the King
THEODEN;And gladly, I accept it. You shall be Meriadoc, esquire of Rohan.;The Return of the King
There's been no sight nor sound;;
TREEBEARD;Hoooom, young master Gandalf, I'm glad you've come. Wood and water, stock and stone I can master, but there is a Wizard to manage here locked in his tower;The Return of the King
TREEBEARD;Bless my bark!;The Return of the King
TREEBEARD;A hit. A fine hit.;The Two Towers
TREEBEARD;Break the dam! Release the river;The Two Towers
TREEBEARD;Hold on, little Hobbits.;The Two Towers
TREEBEARD;I will leave you at the western borders of the forest. You can make your way north to your homeland from there.;The Two Towers
TREEBEARD;South? But that will lead you past lsengard.;The Two Towers
TREEBEARD;That doesn't make sense to me. But then.you are very smallPerhaps you're right. South it is, then. Hold on, little ShirelingsI always like going south. Somehow it feels like going downhill.;The Two Towers
TREEBEARD;And those little family of field mice.that climb up sometimes, and they tickle me awfully.;The Two Towers
TREEBEARD;They're always trying to get somewhere where they.;The Two Towers
TREEBEARD;Many of these trees were my friends. Creatures I had known from nut and acorn.;The Two Towers
TREEBEARD;They had voices of their own.;The Two Towers
TREEBEARD;Saruman. A wizard should know better!;The Two Towers
TREEBEARD;There is no curse in Elvish.Entish or the tongues of Men.for this treachery.;The Two Towers
TREEBEARD;They have business with the Orcs. My business is with lsengard tonight.with rock and stone.;The Two Towers
TREEBEARD;Come, my friends. The Ents are going to war. It is likely.that we go to our doom., Last march.of the Ents.;The Two Towers
TREEBEARD;We have just agreed.;The Two Towers
TREEBEARD;I have told your names to the Entmoot.and we have agreed.you are not Orcs.;The Two Towers
TREEBEARD;Now, don't be hasty, Master Meriadoc.;The Two Towers
TREEBEARD;War? Yes. It affects us all. Tree, root and twig. But you must understand, young Hobbit.it takes a long time.to say anything in Old Entish.and we never say anything.unless it is worth taking.a long time to say.;The Two Towers
TREEBEARD;The Ents cannot hold back this storm. We must weather such things as we have always done.;The Two Towers
TREEBEARD;This is not our war.;The Two Towers
TREEBEARD;You are young and brave, Master Merry. But your part in this tale is over. Go back to your home.;The Two Towers
TREEBEARD;We Ents have not troubled.about the wars of Men and wizards.for a very long time. But now, something is about to happen.that has not happened.for an age.,Entmoot.;The Two Towers
TREEBEARD;'Tis a gathering.;The Two Towers
TREEBEARD;Beech. Oak. Chestnut. Ash. Good. Good. Good. Many have come.,Now we must decide if the Ents.will go to war.;The Two Towers
TREEBEARD;There is always smoke rising.from lsengard these days.;The Two Towers
TREEBEARD;There was a time.when Saruman would walk in my woods. But now he has a mind of metal.and wheels. He no longer cares for growing things.;The Two Towers
TREEBEARD;Hooom;The Two Towers
TREEBEARD;Little Orcs.;The Two Towers
TREEBEARD;Tree? am no tree! am an Ent.;The Two Towers
TREEBEARD;Treebeard, some call me.;The Two Towers
TREEBEARD;Side? am on nobody's side.because nobody's on my side, little Orc. Nobody cares for the woods anymore.;The Two Towers
TREEBEARD;Hobbits? Never heard of a Hobbit before. Sounds like Orc mischief to me! They come with fire. They come with axes. Gnawing, biting, breaking, hacking, burning! Destroyers and usurpers! Curse them;The Two Towers
TREEBEARD;Maybe you are.and maybe you aren't. The White Wizard will know.;The Two Towers
TREEBEARD;Away with you. You should not be waking. Eat earth. Dig deep. Drink water.;The Two Towers
TREEBEARD;Go to sleep. Away with you come, the forest is waking up.;The Two Towers
TREEBEARD;It isn't safe. The trees have grown wild and dangerous. Anger festers in their hearts. Black are their thoughts. Strong is their hate. They will harm you if they can. There are too few of us now. Too few of us Ents left to manage them.;The Two Towers
TREEBEARD;Bru-ra-hroom. There have been no Entings for a terrible long count of years.;The Two Towers
TREEBEARD;We lost the Entwives.;The Two Towers
TREEBEARD;Die? No. We lost them. And now we cannot find them. I don't suppose you've seen Entwives in the Shire?;The Two Towers
TREEBEARD;I don't remember now.;The Two Towers
TREEBEARD;Bru-ra-hroom. Don't be hasty. You might call it far, perhaps. My home lies deep in the forest.near the roots of the mountain. told Gandalf I would keep you safe. And safe is where I'll keep you. believe you will enjoy this next one tooIt's one of my own compositions. Right.;The Two Towers
TREEBEARD;Sleep, little Shirelings. Heed no nightly noise. Sleep till morning light. have business in the forest. There are many to call. Many that must comeThe Shadow lies on Fangorn. The withering of all woodss drawing near.;The Two Towers
TREEBEARD;The filth of Saruman is washing away. Trees will come back to live hereYoung trees. Wild trees;The Return of the King
UGLUK;Get a fire going;The Two Towers
UGLUK;They are not for eating.;The Two Towers
UGLUK;Get back, scum The prisoners go to Saruman. Alive and unspoiled.;The Two Towers
UGLUK;They have something. An Elvish weapon. The master wants it for the war.;The Two Towers
UGLUK;Looks like meat's back on the menu, boys.;The Two Towers
UGLUK;I don't take orders from Orc-maggots. Saruman will have his prize. We will deliver them.;The Two Towers
